-2038.7231778653645;2.380780622677259e-13
-2038.7135751263045;-7.628513636268014
-2038.684824646754;-15.256955285952419
-2038.6369086670943;-22.8852174092409
-2038.5698279833837;-30.5132630007696
-2038.4835841019276;-38.141024134589856
-2038.378180009649;-45.76840408654513
-2038.2537499915486;-53.394017257237365
-2038.1103816433254;-61.016956379509935
-2037.9478941426435;-68.63910012984348
-2037.7662874895038;-76.26044850823808
-2037.5655616839063;-83.88100151469366
-2037.3457167258498;-91.50075914921024
-2037.1067526153358;-99.11972141178781
-2036.8486693523637;-106.73788830242638
-2036.571466936933;-114.35525982112593
-2036.2751453690441;-121.97183596788652
-2035.9597046486974;-129.5876167427081
-2035.625144775892;-137.20260214559065
-2035.271465750629;-144.81679217653422
-2034.8986675729077;-152.4301868355388
-2034.5067502427278;-160.04278612260438
-2034.0957656192536;-167.65421826409136
-2033.666598257015;-175.258141968763
-2033.2184317729789;-182.8604098125728
-2032.7512661671449;-190.4610217955207
-2032.2651014395133;-198.05997791760677
-2031.759937590084;-205.65727817883095
-2031.2357746188575;-213.2529225791933
-2030.6926125258326;-220.84691111869375
-2030.1304513110108;-228.43924379733232
-2029.5492909743912;-236.02992061510906
-2028.9491315159735;-243.61894157202397
-2028.329972935758;-251.206306668077
-2027.691815233745;-258.7920159032682
-2027.034658409935;-266.37606927759737
-2026.3585024643266;-273.95846679106484
-2025.6633473969207;-281.53920844367036
-2024.9503665875468;-289.11274129704833
-2024.2190639549406;-296.68141302125133
-2023.4689706422478;-304.2474424487042
-2022.7000866494686;-311.8108295794068
-2021.9124119766025;-319.37157441335927
-2021.1059466236497;-326.92967695056154
-2020.2806905906104;-334.4851371910136
-2019.4366438774853;-342.03795513471545
-2018.573806484273;-349.58813078166725
-2017.692178410974;-357.13566413186874
-2016.7917596575887;-364.6805551853201
-2015.8725502241168;-372.22280394202124
-2014.9345501105583;-379.76241040197215
-2013.9777593169135;-387.29937456517297
-2013.002177843182;-394.83369643162354
-2012.0827020880636;-402.3009259561013
-2011.2876830725727;-409.6422455389375
-2010.4766837601462;-416.97850442675133
-2009.649704150785;-424.30970261954286
-2008.8067442444888;-431.6358401173118
-2007.9478040412575;-438.95691692005846
-2007.072883541091;-446.2729330277829
-2006.18198274399;-453.5838884404847
-2005.2751016499533;-460.8897831581645
-2004.3522402589817;-468.19061718082145
-2003.4133985710757;-475.48639050845657
-2002.458576586234;-482.777103141069
-2001.4877743044576;-490.062755078659
-2000.5009917257462;-497.3433463212267
-1999.4982288500996;-504.61887686877185
-1998.479485677518;-511.88934672129494
-1997.4447622080015;-519.1547558787955
-1996.39405844155;-526.4151043412737
-1995.3273743781633;-533.6703921087296
-1994.2447100178415;-540.9206191811629
-1993.1460653605845;-548.165785558574
-1992.0314404063931;-555.4058912409625
-1990.9008351552666;-562.6409362283289
-1989.7542496072044;-569.8709205206728
-1988.5916837622078;-577.0958441179944
-1987.413137620276;-584.3157070202936
-1986.2186111814094;-591.5305092275705
-1985.0081044456076;-598.7402507398249
-1983.7816174128704;-605.9449315570569
-1982.5391500831986;-613.1445516792667
-1981.2807024565918;-620.3391111064539
-1980.0062745330497;-627.5286098386188
-1978.715866312573;-634.7130478757613
-1977.4094777951605;-641.8924252178814
-1976.0871089808138;-649.0667418649792
-1974.7487598695316;-656.2359978170548
-1973.3944304613146;-663.4001930741077
-1972.0241207561626;-670.5593276361385
-1970.6378307540754;-677.7134015031468
-1969.2355604550532;-684.8624146751326
-1967.817309859096;-692.0063671520961
-1966.383078966204;-699.1452589340373
-1964.932867776377;-706.279090020956
-1963.4666762896143;-713.4078604128525
-1961.9845045059171;-720.5315701097265
-1960.4863524252848;-727.6502191115782
-1958.9722200477172;-734.7638074184075
