0.46352549156242084;-1.4265847744427305
0.4777645284665529;-1.4218679822128337
0.491948904505147;-1.4169884591829078
0.5060769744235244;-1.4119467592596289
0.5201471164095807;-1.4067434414319402
0.5341577111078795;-1.4013790776168402
0.5481071425678715;-1.3958542505550915
0.5619937981864956;-1.3901695535368166
0.5758160692691195;-1.384325592375418
0.5895723507225983;-1.378322984988715
0.603261041487202;-1.3721623619952417
0.6168805443359537;-1.3658443663551894
0.6304292647347823;-1.359369650779157
0.6439056118626473;-1.352738880063074
0.6573079986645407;-1.345952731213633
0.6706348415547618;-1.3390118933891948
0.6838845604513047;-1.3319170677971457
0.6970555788629117;-1.3246689674340661
0.7101463238111536;-1.3172683174166002
0.7231552257502427;-1.3097158554537993
0.7360807187256668;-1.3020123309126928
0.7489212402831137;-1.294158505502221
0.7616752314837919;-1.2861551538723075
0.7743411369076123;-1.2780030625758612
0.786917404642318;-1.2697030304149568
0.7994024862745993;-1.2612558685914748
0.8117948368820818;-1.2526624007717841
0.8240929151365444;-1.243923463420605
0.8362951835342737;-1.2350399064425392
0.8484001079295351;-1.226012592137144
0.8604061577012073;-1.2168423956862595
0.8723118057691027;-1.20753020527758
0.8841155285938054;-1.1980769221883334
0.8958158065363883;-1.1884834607782535
0.9074111241153686;-1.1787507485084525
0.9188999691580989;-1.1688797262389543
0.9302808332001694;-1.158871348211662
0.9415522115106334;-1.14872658212764
0.9527126031084981;-1.1384464092266042
0.9637605112067227;-1.128031824688129
0.9746944431479785;-1.1174838376503833
0.985512909933454;-1.1068034709226189
0.9962144265292462;-1.0959917612828227
1.0067975118966737;-1.0850497595676076
1.017260689033498;-1.0739785307707972
1.0276024856762656;-1.0627791546687282
1.0378214338539018;-1.0514527255303374
1.0479160696274363;-1.0400003519755392
1.0578849333928344;-1.028423157282235
1.0677265699285245;-1.0167222794899213
1.077439528621871;-1.0048988716161342
1.0870223637204037;-0.992954101888507
1.0964736346539103;-0.9808891540215077
1.1057919051009033;-0.968705226701419
1.114975743591879;-0.956403534040374
1.1240237235659893;-0.9439853056857284
1.1329344235740122;-0.9314517870012874
1.1417064283423068;-0.9188042396691248
1.1503383274553742;-0.9060439411298331
1.1588287157363748;-0.8931721848517771
1.167176193515856;-0.8801902805462657
1.1753793667422694;-0.8670995543059841
1.1834368470976415;-0.8539013487464063
1.1913472521183963;-0.8405970231501853
1.1991092058498203;-0.8271879537308571
1.2067213391390053;-0.8136755338188082
1.2141822887489473;-0.8000611737895919
1.2214906980488631;-0.7863463013410568
1.2286452171962297;-0.7725323616604348
1.235644503320061;-0.7586208175935453
1.2424872207110405;-0.7446131498173525
